4724,PULASKI,59TH STREET,53A,107.1,143.2,10/01/2012,Weekday,"(41.78604820, -87.72311805)"
4725,CONGRESS,MICHIGAN,"7,126,143,147",719.1,12.5,10/01/2012,Weekday,"(41.87584107, -87.62402409)"
4726,PULASKI,63RD STREET,53A,202.9,222.7,10/01/2012,Weekday,"(41.77878098, -87.72291680)"
4727,MADISON,1633 WEST,20,54.2,132,10/01/2012,Weekday,"(41.88138500, -87.66850300)"
4728,PULASKI,MARQUETTE RD,53A,38.1,156.3,10/01/2012,Weekday,"(41.77148268, -87.72272317)"
4729,MADISON,STATE,"J14,19,20,56,60,124,157",2550.2,1136.4,10/01/2012,Weekday,"(41.88206000, -87.62839000)"
4730,PULASKI,71ST STREET,53A,96.3,296.1,10/01/2012,Weekday,"(41.76419970, -87.72252053)"
4731,PULASKI,75TH PLACE,"53A,67",141.5,659.5,10/01/2012,Weekday,"(41.75693778, -87.72239065)"
4732,ADAMS,STATE,"1,7,X28,126,129,130,151",1225.1,646.9,10/01/2012,Weekday,"(41.87950874, -87.62810530)"
4734,PULASKI,79TH STREET,"53A,79",193.5,487,10/01/2012,Weekday,"(41.74917800, -87.72204999)"
4735,PULASKI,81ST STREET,53A,13.6,94.3,10/01/2012,Weekday,"(41.74595200, -87.72192000)"
4737,PULASKI,87TH STREET,53A,49.8,136.8,10/01/2012,Weekday,"(41.73499464, -87.72160810)"
4738,PULASKI,91ST ST.(SB/NS 91st Pl.),53A,2.5,16.3,10/01/2012,Weekday,"(41.72783420, -87.72167299)"
4739,PULASKI,95TH STREET,53A,56.8,128.4,10/01/2012,Weekday,"(41.72025090, -87.72145138)"
4740,PULASKI,99TH STREET,53A,11.2,37.8,10/01/2012,Weekday,"(41.71327000, -87.72118700)"
4742,PULASKI,107TH STREET,53A,1.9,22.2,10/01/2012,Weekday,"(41.69865200, -87.72067000)"
4743,PULASKI,111TH STREET,53A,7.2,125.6,10/01/2012,Weekday,"(41.69143674, -87.72043976)"
4746,MILWAUKEE,METRA STATION WALKWAY,"56A,68,85,85A,92",121.8,6.9,10/01/2012,Weekday,"(41.97114171, -87.76359736)"
4747,MILWAUKEE,CARMEN/NW HIGHWAY,"56A,68,85,85A,92",21.7,12.3,10/01/2012,Weekday,"(41.97290550, -87.76515688)"
4748,MILWAUKEE,FOSTER (south leg),"56A,85,85A,92",169.1,41.8,10/01/2012,Weekday,"(41.97460744, -87.76662767)"
4749,FOSTER,LOVEJOY/GETTYSBURG,92,22.4,5.7,10/01/2012,Weekday,"(41.97507226, -87.76540747)"
4750,FOSTER,LONG,92,35,15.5,10/01/2012,Weekday,"(41.97509500, -87.76286500)"
4751,FOSTER,LOCKWOOD,92,27.8,24.8,10/01/2012,Weekday,"(41.97512600, -87.76038300)"
4752,FOSTER,LARAMIE,92,48.7,54.4,10/01/2012,Weekday,"(41.97516300, -87.75788500)"
4753,FOSTER,LECLAIRE,92,50,37.8,10/01/2012,Weekday,"(41.97519000, -87.75537400)"
4755,FOSTER,LACROSSE,92,19,23,10/01/2012,Weekday,"(41.97525354, -87.74936689)"
4756,FOSTER,CICERO,92,45.2,22.7,10/01/2012,Weekday,"(41.97526250, -87.74821962)"
4757,FOSTER,KEATING,92,13.3,5.1,10/01/2012,Weekday,"(41.97527502, -87.74670532)"
4758,FOSTER,4635 WEST,92,19.4,11.9,10/01/2012,Weekday,"(41.97533085, -87.74440224)"
4759,FOSTER,KILBOURN,92,23.6,22,10/01/2012,Weekday,"(41.97534380, -87.74074225)"
4760,FOSTER,KOSTNER,92,21.5,16.5,10/01/2012,Weekday,"(41.97537454, -87.73820464)"
4761,FOSTER,KILDARE,92,6,8.8,10/01/2012,Weekday,"(41.97539579, -87.73570325)"
4762,FOSTER,TRIPP,92,6.7,6.5,10/01/2012,Weekday,"(41.97539629, -87.73447122)"
4763,FOSTER,KEELER,92,8.3,8.5,10/01/2012,Weekday,"(41.97540823, -87.73323831)"
4764,FOSTER,PULASKI,92,63.1,18.2,10/01/2012,Weekday,"(41.97545900, -87.72845574)"
4765,FOSTER,AVERS,92,9.2,3.8,10/01/2012,Weekday,"(41.97550500, -87.72469700)"
4766,FOSTER,3700 WEST (LAWNDALE),92,2.2,1.1,10/01/2012,Weekday,"(41.97551700, -87.72124200)"
4767,FOSTER,MONTICELLO,92,1,3.3,10/01/2012,Weekday,"(41.97552600, -87.71978000)"
4770,FOSTER,ST. LOUIS,92,14.6,8.7,10/01/2012,Weekday,"(41.97560600, -87.71609800)"
4771,FOSTER,KIMBALL,92,69.5,54.4,10/01/2012,Weekday,"(41.97563300, -87.71366400)"
4772,FOSTER,SPAULDING,"82,92",100.9,40,10/01/2012,Weekday,"(41.97566000, -87.71122300)"
4773,FOSTER,KEDZIE,92,183.2,117.3,10/01/2012,Weekday,"(41.97568143, -87.70886637)"
4774,FOSTER,ALBANY,"92,93",132.6,32.2,10/01/2012,Weekday,"(41.97575407, -87.70593016)"
4775,FOSTER,VIRGINIA,"92,93",9.2,9.9,10/01/2012,Weekday,"(41.97565910, -87.70279616)"
4776,FOSTER,FRANCISCO,"92,93",244.9,212.9,10/01/2012,Weekday,"(41.97566910, -87.70142117)"
4778,FOSTER,WASHTENAW,92,52.6,42.9,10/01/2012,Weekday,"(41.97579120, -87.69655210)"
4779,FOSTER,ROCKWELL,92,35.2,52,10/01/2012,Weekday,"(41.97578465, -87.69415289)"
4781,FOSTER,WESTERN,92,129.9,230.9,10/01/2012,Weekday,"(41.97582202, -87.68934553)"
4782,FOSTER,OAKLEY,92,19.3,17.3,10/01/2012,Weekday,"(41.97590347, -87.68682603)"
4783,FOSTER,LEAVITT,92,27.2,37.3,10/01/2012,Weekday,"(41.97593847, -87.68438103)"
4784,FOSTER,HOYNE,92,21.9,22.8,10/01/2012,Weekday,"(41.97593860, -87.68191437)"
4785,FOSTER,DAMEN,92,104,177.9,10/01/2012,Weekday,"(41.97595986, -87.67956874)"
4787,FOSTER,WOLCOTT,"50,92",53.9,102.1,10/01/2012,Weekday,"(41.97600400, -87.67651100)"
4788,FOSTER,RAVENSWOOD,"50,92",4.3,42.2,10/01/2012,Weekday,"(41.97606648, -87.67494662)"
4789,FOSTER,PAULINA,"50,92",33.1,57.2,10/01/2012,Weekday,"(41.97606971, -87.67215105)"
4790,FOSTER,ASHLAND,92,29.8,54.9,10/01/2012,Weekday,"(41.97609824, -87.66985092)"
4791,FOSTER,CLARK,92,124.8,357.5,10/01/2012,Weekday,"(41.97612684, -87.66860348)"
4792,FOSTER,GLENWOOD,92,23,44.7,10/01/2012,Weekday,"(41.97618700, -87.66485111)"
4793,FOSTER,LAKEWOOD,92,2.3,17.8,10/01/2012,Weekday,"(41.97623000, -87.66232000)"
4794,BROADWAY,FOSTER,"36,92",210.8,781.2,10/01/2012,Weekday,"(41.97655132, -87.65972066)"
4796,BERWYN,BROADWAY,"92,N151",105.9,591.7,10/01/2012,Weekday,"(41.97809291, -87.65930387)"
4797,FOSTER,BROADWAY,"92,144,146,N151",462.8,99.5,10/01/2012,Weekday,"(41.97639787, -87.65962002)"
4798,FOSTER,LAKEWOOD,92,25.2,6.7,10/01/2012,Weekday,"(41.97633400, -87.66224500)"
4800,FOSTER,CLARK,92,305.1,123.2,10/01/2012,Weekday,"(41.97625623, -87.66823166)"
4801,FOSTER,ASHLAND,92,71.1,39.4,10/01/2012,Weekday,"(41.97623567, -87.66941228)"
4802,FOSTER,PAULINA,"50,92",67.3,25.2,10/01/2012,Weekday,"(41.97620067, -87.67193428)"
4803,FOSTER,RAVENSWOOD,"50,92",89.6,34.5,10/01/2012,Weekday,"(41.97616267, -87.67427228)"
4804,FOSTER,WOLCOTT,"50,92",73.7,39.9,10/01/2012,Weekday,"(41.97613067, -87.67623628)"
4807,FOSTER,HOYNE,92,22.3,20.9,10/01/2012,Weekday,"(41.97604226, -87.68180995)"
4808,FOSTER,LEAVITT,92,40.1,35.6,10/01/2012,Weekday,"(41.97600670, -87.68417581)"
4809,FOSTER,OAKLEY,92,18,24.4,10/01/2012,Weekday,"(41.97597579, -87.68663733)"
4811,FOSTER,LINCOLN,92,190.1,146.8,10/01/2012,Weekday,"(41.97593319, -87.69263147)"
4812,FOSTER,ROCKWELL,92,38.7,22,10/01/2012,Weekday,"(41.97589699, -87.69397815)"
4813,FOSTER,WASHTENAW,92,38.3,58.1,10/01/2012,Weekday,"(41.97591499, -87.69635994)"
4814,FOSTER,CALIFORNIA,92,183.9,201.2,10/01/2012,Weekday,"(41.97588696, -87.69877502)"
4815,FOSTER,FRANCISCO,"92,93",66.7,96.5,10/01/2012,Weekday,"(41.97589979, -87.70143065)"
4816,FOSTER,VIRGINIA,"92,93",2.9,2.3,10/01/2012,Weekday,"(41.97589979, -87.70292765)"
4818,FOSTER,KEDZIE,"92,93",170.1,242.4,10/01/2012,Weekday,"(41.97582525, -87.70844946)"
4819,FOSTER,SPAULDING,"82,92,93",6.8,12.4,10/01/2012,Weekday,"(41.97577665, -87.71097923)"
4821,FOSTER,ST. LOUIS,92,15.3,47.1,10/01/2012,Weekday,"(41.97573606, -87.71588493)"
4824,FOSTER,MONTICELLO,92,36,40.3,10/01/2012,Weekday,"(41.97568398, -87.71969918)"
4825,FOSTER,3700 WEST (LAWNDALE),92,360.5,567.9,10/01/2012,Weekday,"(41.97565157, -87.72129029)"
4827,FOSTER,PULASKI,92,44.9,89.1,10/01/2012,Weekday,"(41.97559289, -87.72805667)"
4828,FOSTER,KEELER,92,5.4,8.3,10/01/2012,Weekday,"(41.97554347, -87.73311984)"
4832,FOSTER,KILBOURN,92,12.4,20.6,10/01/2012,Weekday,"(41.97544500, -87.74056000)"
4833,FOSTER,4635 WEST,92,7.4,41.9,10/01/2012,Weekday,"(41.97542500, -87.74423700)"
4834,FOSTER,CICERO,92,12.6,51.8,10/01/2012,Weekday,"(41.97542380, -87.74773394)"
4835,FOSTER,LACROSSE,92,33.3,17.9,10/01/2012,Weekday,"(41.97538155, -87.74915903)"
4836,FOSTER,ELSTON,92,38.5,82.1,10/01/2012,Weekday,"(41.97534500, -87.75170733)"
4837,FOSTER,LECLAIRE,92,28.6,47.7,10/01/2012,Weekday,"(41.97531581, -87.75515101)"
4838,FOSTER,LARAMIE,92,41.2,46.5,10/01/2012,Weekday,"(41.97526400, -87.75766800)"
4839,FOSTER,LOCKWOOD,92,16.8,17.1,10/01/2012,Weekday,"(41.97526623, -87.76011037)"
4840,FOSTER,LONG,92,16.4,31.3,10/01/2012,Weekday,"(41.97524877, -87.76264361)"
4841,FOSTER,MILWAUKEE,92,4.6,97.4,10/01/2012,Weekday,"(41.97475482, -87.76673231)"
4842,MILWAUKEE,NORTHWEST HWY,"56A,85,85A,92",0.8,4.9,10/01/2012,Weekday,"(41.97341998, -87.76590220)"
4843,MILWAUKEE,CARMEN/NW HIGHWAY,"56A,68,85,85A,92",6,74.5,10/01/2012,Weekday,"(41.97295095, -87.76547502)"
4844,MILWAUKEE,GALE (west leg),"56A,68,85,85A,92",86,522,10/01/2012,Weekday,"(41.97066968, -87.76336875)"
4845,FOSTER,SHERIDAN,"136,144,146,147",706.9,231.7,10/01/2012,Weekday,"(41.97633500, -87.65475500)"
4846,FOSTER,MARINE DRIVE,"136,144,146,147",267.7,41.8,10/01/2012,Weekday,"(41.97637199, -87.65225389)"
4847,FOSTER,MARINE DRIVE,"136,144,146,147",31.2,414.5,10/01/2012,Weekday,"(41.97649973, -87.65257447)"
4851,MARINE DRIVE,betw. WINONA & CARMEN,"136,144,146",95.9,16.4,10/01/2012,Weekday,"(41.97479500, -87.65162800)"
4852,MARINE DRIVE,ARGYLE,"136,144,146",134.7,24.5,10/01/2012,Weekday,"(41.97347200, -87.65114800)"
4853,MARINE DRIVE,MARGATE,"136,144,146",117.6,12,10/01/2012,Weekday,"(41.97254600, -87.65081900)"
4854,MARINE DRIVE,AINSLIE,"136,144,146",79,11.3,10/01/2012,Weekday,"(41.97172300, -87.65055100)"
4855,MARINE DRIVE,GUNNISON,"136,144,146",85.3,6.5,10/01/2012,Weekday,"(41.97018900, -87.65002100)"
4856,MARINE DRIVE,LAWRENCE,"136,144,146",107.5,30.2,10/01/2012,Weekday,"(41.96930840, -87.64975980)"
4857,MARINE DRIVE,LELAND,"136,144,146",68.3,22.3,10/01/2012,Weekday,"(41.96745000, -87.64920400)"
4858,MARINE DRIVE,4646 NORTH,"136,144,146",87.8,39.2,10/01/2012,Weekday,"(41.96646900, -87.64893000)"
4859,MARINE DRIVE,WILSON,"136,144,146",72.8,21.8,10/01/2012,Weekday,"(41.96559975, -87.64871277)"
4860,MARINE DRIVE,MONTROSE,"136,144,146",126.6,22.7,10/01/2012,Weekday,"(41.96203926, -87.64696020)"
4861,MARINE DRIVE,4250 NORTH,"136,144,146",341.2,37.1,10/01/2012,Weekday,"(41.96020368, -87.64684592)"
4862,MARINE DRIVE,BUENA,"136,144,146",201.1,13.5,10/01/2012,Weekday,"(41.95860328, -87.64656525)"
4863,MARINE DRIVE,GORDON TERRACE,"136,144,146",180.4,38.2,10/01/2012,Weekday,"(41.95762376, -87.64634224)"
4864,MARINE DRIVE,BITTERSWEET,"136,144,146",345.9,34.3,10/01/2012,Weekday,"(41.95563957, -87.64555228)"
4865,MARINE DRIVE,IRVING PARK,146,128.4,17.6,10/01/2012,Weekday,"(41.95420437, -87.64526199)"
4866,LAKE SHORE,W. SHERIDAN (3900 N),"80,135,145,146",163.9,69.5,10/01/2012,Weekday,"(41.95308830, -87.64509740)"
4867,INNER LAKE SHR,BELMONT,"135,145,146",1420.5,148.6,10/01/2012,Weekday,"(41.94036377, -87.63892797)"
4870,BALBO,MICHIGAN,"2,6,10,J14,26,X28,147",352.4,83.6,10/01/2012,Weekday,"(41.87310135, -87.62357953)"
4871,BALBO,COLUMBUS,"2,6,10,J14,26,X28",6.6,3.8,10/01/2012,Weekday,"(41.87315000, -87.62085200)"
4872,COLUMBUS,11TH ST.PEDESTRIAN BRIDGE,"2,6,10,J14,26,X28,128",353.7,94.9,10/01/2012,Weekday,"(41.87037190, -87.62074895)"
4873,MCFETRIDGE,SOLDIER FIELD,"130,146",9.8,394.5,10/01/2012,Weekday,"(41.86479278, -87.61568924)"
4877,SOLIDARITY DR,PLANETARIUM CONCOURSE ENT,"128,130,146",155.3,178.7,10/01/2012,Weekday,"(41.86614500, -87.60785300)"
4883,BALBO,COLUMBUS,"2,6,10,J14,26,X28",67.3,153.9,10/01/2012,Weekday,"(41.87326400, -87.62100200)"
4884,BALBO,MICHIGAN,"2,6,10,J14,26,X28",90.1,764.7,10/01/2012,Weekday,"(41.87322100, -87.62393800)"
4886,LAKE SHORE,GRACE,"135,145,146,152",143.6,312.5,10/01/2012,Weekday,"(41.95225758, -87.64492985)"
4887,LAKE SHORE,W. SHERIDAN (3900 N),"135,145,146",6.8,104.5,10/01/2012,Weekday,"(41.95303619, -87.64495879)"
4888,MARINE DRIVE,IRVING PARK,"136,144,146",58.8,412.3,10/01/2012,Weekday,"(41.95495093, -87.64521079)"
4889,MARINE DRIVE,BITTERSWEET/O.D.off ramp,"136,144,146",7.7,105,10/01/2012,Weekday,"(41.95579198, -87.64545956)"
4890,MARINE DRIVE,GORDON TERRACE,"136,144,146",19.9,178.5,10/01/2012,Weekday,"(41.95782178, -87.64621893)"
4891,MARINE DRIVE,BUENA,"136,144,146",25.3,110.2,10/01/2012,Weekday,"(41.95853042, -87.64639000)"
4893,MARINE DRIVE,MONTROSE,"136,144,146",5.8,118.6,10/01/2012,Weekday,"(41.96157553, -87.64676529)"
4894,MARINE DRIVE,WILSON,"136,144,146",21.6,120.9,10/01/2012,Weekday,"(41.96539222, -87.64851311)"
4895,MARINE DRIVE,LAWRENCE,"136,144,146",14.6,84,10/01/2012,Weekday,"(41.96906000, -87.64952700)"
4896,MARINE DRIVE,GUNNISON,"136,144,146",5.4,48.9,10/01/2012,Weekday,"(41.97011418, -87.64982269)"
4897,MARINE DRIVE,AINSLIE,"136,144,146",4.8,68,10/01/2012,Weekday,"(41.97165451, -87.65033513)"
4898,MARINE DRIVE,MARGATE,"136,144,146",10.1,90.7,10/01/2012,Weekday,"(41.97247528, -87.65060869)"
4899,MARINE DRIVE,ARGYLE,"136,144,146",11.2,96.2,10/01/2012,Weekday,"(41.97336632, -87.65092284)"
4900,MARINE DRIVE,WINONA,"136,144,146",9.6,69.6,10/01/2012,Weekday,"(41.97525835, -87.65163760)"
4901,FOSTER,SHERIDAN,"92,144,146,N151",555.7,347.5,10/01/2012,Weekday,"(41.97645849, -87.65534281)"
4903,RAVENSWOOD (east leg),WILSON,"145,148",109,85,10/01/2012,Weekday,"(41.96527155, -87.67417051)"
4904,WILSON,RAVENSWOOD (east leg),"145,148",51,1.3,10/01/2012,Weekday,"(41.96510900, -87.67384100)"
4906,WILSON,PAULINA,"145,148",73.1,1.6,10/01/2012,Weekday,"(41.96515200, -87.67069000)"
4907,WILSON,ASHLAND,"145,148",58.1,0.7,10/01/2012,Weekday,"(41.96517300, -87.66910700)"
4908,WILSON,CLARK,"145,148",171.4,9.4,10/01/2012,Weekday,"(41.96520663, -87.66685693)"
4910,WILSON,BEACON,"78,145,148",127.4,49.3,10/01/2012,Weekday,"(41.96526301, -87.66370452)"
4912,WILSON,MAGNOLIA,"78,145,148",89.8,137.3,10/01/2012,Weekday,"(41.96529277, -87.66082211)"
4914,WILSON,BROADWAY,"78,145,148",295.4,753.3,10/01/2012,Weekday,"(41.96533088, -87.65769274)"
4915,WILSON,SHERIDAN,"78,145,148",170,245.3,10/01/2012,Weekday,"(41.96536800, -87.65454400)"
4916,WILSON,HAZEL,"78,145,148",44.1,98.4,10/01/2012,Weekday,"(41.96540000, -87.65215900)"
4917,WILSON,CLARENDON,"78,145,148",102.8,175.3,10/01/2012,Weekday,"(41.96543658, -87.65014914)"
4918,CLARENDON,WINDSOR,"135,145,148",60.8,7.5,10/01/2012,Weekday,"(41.96437000, -87.65005252)"
4919,CLARENDON,SUNNYSIDE,"135,145,148",82.3,19,10/01/2012,Weekday,"(41.96353000, -87.65002852)"
4920,CLARENDON,MONTROSE,"135,145,148",190.2,25.7,10/01/2012,Weekday,"(41.96192300, -87.64998400)"
4921,CLARENDON,JUNIOR TERRACE,"135,145,148",122.2,24.2,10/01/2012,Weekday,"(41.96106396, -87.64996265)"
4922,CLARENDON,BUENA,"135,145,148",192.2,20.1,10/01/2012,Weekday,"(41.95856200, -87.64988500)"
4923,CLARENDON,BELLE PLAINE,"135,145,148",132.1,32.1,10/01/2012,Weekday,"(41.95707515, -87.64984617)"
4924,CLARENDON,CUYLER,"135,145,148",83.8,9.4,10/01/2012,Weekday,"(41.95585928, -87.64980180)"
4925,IRVING PARK,CLARENDON,"80,135,145,148",243.8,180,10/01/2012,Weekday,"(41.95451091, -87.64940981)"
4926,IRVING PARK,PINE GROVE,"80,135,145,148",225,111.7,10/01/2012,Weekday,"(41.95453100, -87.64770400)"
4927,IRVING PARK,MARINE DRIVE,"80,135,145,148",282.9,179.5,10/01/2012,Weekday,"(41.95457656, -87.64547931)"
4928,IRVING PARK,MARINE DRIVE,"135,145,148",21.3,247.4,10/01/2012,Weekday,"(41.95469031, -87.64568443)"
4929,IRVING PARK,PINE GROVE,"135,145,148",7.7,120.3,10/01/2012,Weekday,"(41.95464821, -87.64814180)"
4930,IRVING PARK,CLARENDON,"135,145,148",37.4,110.1,10/01/2012,Weekday,"(41.95461820, -87.64951279)"
4931,CLARENDON,BITTERSWEET,"135,145,148",7.5,51.8,10/01/2012,Weekday,"(41.95575192, -87.64964027)"
4932,CLARENDON,BELLE PLAINE,"135,145,148",22.7,110.2,10/01/2012,Weekday,"(41.95734300, -87.64970300)"
4933,CLARENDON,BUENA,"135,145,148",31.1,199.9,10/01/2012,Weekday,"(41.95839700, -87.64973900)"
4934,CLARENDON,JUNIOR TERRACE(sb leg),"135,145,148",0.9,30.2,10/01/2012,Weekday,"(41.96026382, -87.64979420)"
4935,CLARENDON,MONTROSE,"135,145,148",18.9,189.2,10/01/2012,Weekday,"(41.96175800, -87.64983800)"
4936,CLARENDON,SUNNYSIDE,"135,145,148",12.6,53.6,10/01/2012,Weekday,"(41.96366400, -87.64989000)"
4937,CLARENDON,WINDSOR,"135,145,148",6.6,62.4,10/01/2012,Weekday,"(41.96450400, -87.64991500)"
4938,WILSON,CLARENDON,"135,145,148",49.9,84.9,10/01/2012,Weekday,"(41.96555058, -87.65029370)"
4939,WILSON,HAZEL,"145,148",21.7,28.4,10/01/2012,Weekday,"(41.96555090, -87.65261868)"
4940,WILSON,SHERIDAN,"145,148",46.6,84.4,10/01/2012,Weekday,"(41.96548106, -87.65505815)"
4941,WILSON,BROADWAY,"78,145,148",793,260.7,10/01/2012,Weekday,"(41.96545877, -87.65784960)"
4943,WILSON,MAGNOLIA,"78,145,148",140.3,92.8,10/01/2012,Weekday,"(41.96539864, -87.66120358)"
4945,WILSON,BEACON,"78,145,148",53.5,98.4,10/01/2012,Weekday,"(41.96535088, -87.66402943)"
4947,WILSON,CLARK,"145,148",8.5,130.8,10/01/2012,Weekday,"(41.96532651, -87.66698252)"
4954,DAMEN,EASTWOOD/BROWN LINE STATION,50,241,100.6,10/01/2012,Weekday,"(41.96607000, -87.67903000)"
4955,DAMEN,LAWRENCE,50,92.2,200.5,10/01/2012,Weekday,"(41.96863490, -87.67907210)"
4957,LASALLE,CHICAGO,156,74.1,203.8,10/01/2012,Weekday,"(41.89634277, -87.63284657)"
4958,LASALLE,HURON,156,83.5,89.2,10/01/2012,Weekday,"(41.89463636, -87.63280580)"
4961,LASALLE,GRAND,156,43.2,79.9,10/01/2012,Weekday,"(41.89140735, -87.63274352)"
4962,LASALLE,HUBBARD,156,45.5,216.8,10/01/2012,Weekday,"(41.88983539, -87.63270121)"
4963,LASALLE,321 NORTH(Parking Garage),156,45.5,140,10/01/2012,Weekday,"(41.88850195, -87.63255017)"
4970,LASALLE,ADAMS,"134,135,136,156",10.4,866,10/01/2012,Weekday,"(41.87950311, -87.63242920)"
4973,LASALLE,MADISON,"134,135,136,156",1485.4,57.9,10/01/2012,Weekday,"(41.88183800, -87.63226500)"
4975,LASALLE,RANDOLPH,"134,135,136,156",761.7,80.7,10/01/2012,Weekday,"(41.88430793, -87.63231919)"
4978,LASALLE,321 NORTH,156,122.8,73.1,10/01/2012,Weekday,"(41.88848900, -87.63236700)"
4979,LASALLE,ILLINOIS,156,90.1,46.7,10/01/2012,Weekday,"(41.89069427, -87.63241243)"
4980,LASALLE,GRAND,156,56.2,65.2,10/01/2012,Weekday,"(41.89179294, -87.63243922)"
4982,LASALLE,HURON,156,66.8,100.6,10/01/2012,Weekday,"(41.89484249, -87.63257579)"
4983,LASALLE,CHICAGO,156,165.4,116.9,10/01/2012,Weekday,"(41.89686502, -87.63259254)"
4984,LASALLE,EUGENIE,156,9.8,157.9,10/01/2012,Weekday,"(41.91282995, -87.63297262)"
4986,BELMONT,HALSTED,77,0,6.5,10/01/2012,Weekday,"(41.94039338, -87.64884642)"
4987,BELMONT,ORCHARD,"77,151,156",44,117.5,10/01/2012,Weekday,"(41.93995346, -87.64692439)"
4990,BELMONT,PINE GROVE,"77,151,156",26.8,71.4,10/01/2012,Weekday,"(41.94001446, -87.64206639)"
4992,CLINTON,QUINCY,"7,60,124,125,126,129,130,157",862.4,701.1,10/01/2012,Weekday,"(41.87874100, -87.64117100)"
4993,BELMONT,SHERIDAN,"77,151,156",522.6,147.8,10/01/2012,Weekday,"(41.94017668, -87.63990956)"
4994,BELMONT,PINE GROVE,"77,151,156",83.2,43.4,10/01/2012,Weekday,"(41.94013461, -87.64187132)"
4996,BELMONT,BROADWAY,"77,151,156",926.4,206.3,10/01/2012,Weekday,"(41.94011203, -87.64428530)"
4997,BELMONT,ORCHARD,"77,151,156",89.3,124.5,10/01/2012,Weekday,"(41.94011015, -87.64680369)"
4998,BELMONT,HALSTED,"77,151,156",294.4,96,10/01/2012,Weekday,"(41.94005028, -87.64912892)"
4999,CHESTNUT,LAKE SHORE DRIVE,157,31.3,20.1,10/01/2012,Weekday,"(41.89841542, -87.61838872)"
5000,LAKE SHORE,betw. CHESTNUT & PEARSON,157,12.5,0.8,10/01/2012,Weekday,"(41.89807500, -87.61797500)"
5001,PEARSON,DEWITT,157,80.1,0.4,10/01/2012,Weekday,"(41.89768300, -87.62005400)"
5002,PEARSON,MIES VAN DER ROHE,157,26.5,0.6,10/01/2012,Weekday,"(41.89764700, -87.62171100)"
5003,MIES VAN DER ROHE,CHICAGO,157,11.3,0.8,10/01/2012,Weekday,"(41.89691700, -87.62187700)"
5004,ONTARIO,FAIRBANKS,"2,157",3.1,0.8,10/01/2012,Weekday,"(41.89344500, -87.62057800)"
5005,ONTARIO,ST. CLAIR,"2,157",154.5,5.8,10/01/2012,Weekday,"(41.89339700, -87.62255800)"
5006,MADISON,CANAL,"60,124,157",261.4,676,10/01/2012,Weekday,"(41.88193682, -87.63902414)"
5007,CLINTON,MONROE,"60,124,125,129,130,157",559.9,358.4,10/01/2012,Weekday,"(41.88067900, -87.64123200)"
5009,CANAL,ADAMS,"60,124,125,128,132,157,192",2433.6,1613.1,10/01/2012,Weekday,"(41.87919465, -87.63945989)"
5010,CANAL,MONROE,"60,124,125,129,130,157",742,71,10/01/2012,Weekday,"(41.88050806, -87.63952609)"
5012,CANAL,WASHINGTON,"60,124,129,157",481.6,174.6,10/01/2012,Weekday,"(41.88300100, -87.63961900)"
5013,OHIO,ST. CLAIR,"2,157",5.1,244.1,10/01/2012,Weekday,"(41.89249900, -87.62285300)"
5016,MIES VAN DER ROHE,DELAWARE,157,1.3,35,10/01/2012,Weekday,"(41.89912900, -87.62182500)"
5017,DELAWARE,DEWITT,157,2.1,32.9,10/01/2012,Weekday,"(41.89922300, -87.62034500)"
5018,DEWITT,CHESTNUT,157,3.3,16.9,10/01/2012,Weekday,"(41.89856800, -87.62024700)"
5019,CHESTNUT,MIES VAN DER ROHE,"10,125",79.2,60.4,10/01/2012,Weekday,"(41.89846025, -87.62267307)"
5020,WELLS,GRAND,"11,33,125",52.5,29.9,10/01/2012,Weekday,"(41.89171843, -87.63416134)"
5021,WELLS,HUBBARD,"11,125",22.5,22.2,10/01/2012,Weekday,"(41.89010600, -87.63410000)"
5023,CLINTON,WASHINGTON,"125,129,130",30.7,217.6,10/01/2012,Weekday,"(41.88331400, -87.64131300)"
5024,CLINTON,MADISON,"J14,125,130,132,129,192",743.1,176.2,10/01/2012,Weekday,"(41.88197600, -87.64126700)"
5027,CANAL,MADISON,"60,124,125,129,130,132,157",380.2,316.6,10/01/2012,Weekday,"(41.88210400, -87.63960200)"
5028,CANAL,RANDOLPH,"125,130",104.8,7.7,10/01/2012,Weekday,"(41.88433600, -87.63970700)"
5029,CANAL,LAKE,125,25,6.5,10/01/2012,Weekday,"(41.88558100, -87.63972900)"
5033,LAKE PARK,47TH STREET,"2,6,28,X28",590.7,662.4,10/01/2012,Weekday,"(41.80883902, -87.59158851)"
5034,LAKE PARK,48TH STREET,"2,6,28,X28",67.9,165,10/01/2012,Weekday,"(41.80782000, -87.59056700)"
5035,LAKE PARK,49TH STREET,"2,6,28,X28",30.6,71,10/01/2012,Weekday,"(41.80572448, -87.58932190)"
5036,LAKE PARK,185' north of HYDE PARK,"2,6,28,X28",177.7,639.8,10/01/2012,Weekday,"(41.80337000, -87.58829300)"
5037,LAKE PARK,E. HYDE PARK BLVD,"2,6,28,X28",625.6,241.5,10/01/2012,Weekday,"(41.80287300, -87.58788800)"
5038,LAKE PARK,49TH STREET,"2,6,28,X28",150,57.1,10/01/2012,Weekday,"(41.80580500, -87.58912500)"
5039,LAKE PARK,48TH STREET,"2,6,28,X28",139.5,70,10/01/2012,Weekday,"(41.80802300, -87.59050000)"
